Date,STATE,Unnamed: 0,V1,POC,Daily Max 8-hour CO Concentration,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,STATE_CODE
2016-04,Wyoming,94591.71186440678,94591.71186440678,1.0,0.1474576271186441,1.4745762711864407,16.25423728813559,67.7457627118644,42101.0,56.0
2016-05,Alabama,462.3333333333333,462.3333333333333,1.3333333333333333,0.4322580645161289,4.881720430107527,22.978494623655912,95.76344086021506,42101.0,1.0
2016-05,Alaska,1339.0,1339.0,1.0,0.22580645161290328,2.2580645161290325,24.0,100.0,42101.0,2.0
2016-05,Arizona,13486.14406779661,13486.14406779661,1.0,0.3741525423728809,4.169491525423729,23.93220338983051,99.71610169491525,42101.0,4.0
2016-05,Arkansas,31486.0,31486.0,2.0,0.28709677419354845,3.064516129032258,24.0,100.0,42101.0,5.0
2016-05,California,63808.17160826595,63808.17160826595,1.5008984725965857,0.2757861635220136,3.0085354896675653,23.29424977538185,97.07367475292004,42101.0,6.0
2016-05,Colorado,92668.80073800738,92668.80073800738,1.2287822878228782,0.37822878228782275,4.313653136531365,23.206642066420663,96.71217712177122,42101.0,8.0
2016-05,Connecticut,95850.6,95850.6,1.0,0.3354838709677422,3.7548387096774194,23.903225806451612,99.6,42101.0,9.0
2016-05,Delaware,96937.0,96937.0,1.0,0.267741935483871,2.806451612903226,24.0,100.0,42101.0,10.0
2016-05,District Of Columbia,97736.0,97736.0,1.0,0.6129032258064515,6.92741935483871,23.661290322580644,98.58870967741936,42101.0,11.0
2016-05,Florida,101126.2398286938,101126.2398286938,1.0663811563169165,0.42226980728051394,4.734475374732334,23.650963597430408,98.54817987152035,42101.0,12.0
2016-05,Georgia,1847.0,1847.0,1.0,0.6483870967741936,7.370967741935484,23.870967741935484,99.46774193548387,42101.0,13.0
2016-05,Hawaii,2719.3846153846152,2719.3846153846152,1.3186813186813187,0.4406593406593415,5.0989010989010985,22.516483516483518,93.81318681318682,42101.0,15.0
2016-05,Idaho,3717.3333333333335,3717.3333333333335,1.0,0.364516129032258,4.043010752688172,23.806451612903224,99.20430107526882,42101.0,16.0
2016-05,Illinois,4654.0,4654.0,1.0,0.2924731182795699,3.2795698924731185,24.0,100.0,42101.0,17.0
2016-05,Indiana,6029.2,6029.2,1.0,0.46967741935483825,5.283870967741936,23.393548387096775,97.50967741935484,42101.0,18.0
2016-05,Iowa,7458.0,7458.0,1.0,0.3043010752688171,3.2903225806451615,23.333333333333332,97.23655913978494,42101.0,19.0
2016-05,Kansas,8185.0,8185.0,1.0,0.32903225806451614,3.6129032258064515,23.225806451612904,96.7741935483871,42101.0,20.0
2016-05,Kentucky,8822.0,8822.0,1.0,0.2903225806451611,3.193548387096774,23.451612903225808,97.72043010752688,42101.0,21.0
2016-05,Louisiana,9686.551724137931,9686.551724137931,1.0,0.3517241379310346,3.9827586206896552,23.310344827586206,97.13793103448276,42101.0,22.0
